Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_56O8,1,count 10,ID_FCYUSDFE,00:18.5,1,2,12
ID_1CTF,1,,ID_MMQKB7J5,27:25.4,1,2,22
ID_Y4Y2,1,,ID_UA11MXQ6,12:20.0,1,2,12
ID_45W9,1,,ID_EMXW4K5K,45:45.6,1,2,8
ID_I9BN,1,,ID_QJCY437J,52:42.8,1,2,22
ID_8B8I,1,,ID_AP2A5G0F,17:09.0,1,2,8
ID_PDKH,1,count 10,ID_AP2A5G0F,14:05.4,1,2,8
ID_56O8,1,,ID_AP2A5G0F,11:32.2,1,2,8
ID_8B8I,1,,ID_ECRC1HNG,10:59.3,1,2,13
ID_JRC2,1,,ID_ECRC1HNG,25:47.3,1,2,30
ID_KU2G,1,count 6,ID_ECRC1HNG,24:25.4,1,2,13
ID_56O8,1,count 8,ID_ECRC1HNG,19:15.0,1,2,13
ID_8B8I,1,,ID_MPUYQFK1,33:31.0,1,2,7
ID_XDNX,1,,ID_MPUYQFK1,58:07.2,1,2,7
ID_51ZG,1,,ID_MPUYQFK1,57:17.4,1,2,7
ID_Y4Y2,1,,ID_MPUYQFK1,54:41.3,1,2,7
ID_I9BN,1,count 10,ID_32ADE1H5,48:29.0,1,2,1
ID_56O8,1,count 10,ID_X046K9ZF,47:33.4,1,2,22
ID_WOVD,1,,ID_98TO270T,09:54.0,1,2,22
ID_GAV9,1,,ID_S68XX3KQ,22:46.1,1,2,25
ID_I9BN,1,,ID_E8S97OUT,21:47.1,1,2,26
ID_I9BN,1,,ID_YXOCUCGD,25:16.2,1,2,4
ID_F7QD,1,,ID_7KEINDYJ,03:35.9,1,2,21
ID_KU2G,1,,ID_7KEINDYJ,00:49.7,1,2,21
ID_I9BN,1,,ID_AOSCMZBU,34:48.8,1,2,24
ID_1ZWS,1,,ID_594PWHSD,38:51.1,1,2,15
ID_7YDI,1,,ID_594PWHSD,38:51.1,1,2,15
ID_P9B6,1,,ID_AMHVRGV6,23:05.6,1,2,13
ID_BARV,1,,ID_ZAT5R5E2,00:39.3,1,2,15
ID_0D02,1,,ID_765KQQJ0,15:47.1,1,2,12
ID_2MIC,1,,ID_765KQQJ0,15:47.1,1,2,12
ID_UB7R,1,count 10,ID_765KQQJ0,15:47.1,1,2,12
ID_KU2G,1,,ID_765KQQJ0,43:11.7,1,2,12
ID_F7QD,1,,ID_PLZHSW0S,18:18.2,1,2,23
ID_F7QD,1,,ID_NGBE556A,26:58.6,1,2,28
ID_F7QD,1,,ID_0FOG3N1N,04:33.9,1,2,22
ID_8B8I,1,,ID_NYOTHQFO,46:06.5,1,2,14
ID_F7QD,1,,ID_WIB9CA5Y,28:03.4,1,2,13
ID_I9BN,1,,ID_3XUIC08Z,24:32.3,1,2,21
ID_20XL,1,,ID_TVPCMW9B,55:29.2,1,2,25
ID_I9BN,1,,ID_DLZOZXEK,05:54.0,1,2,1
ID_JRC2,1,count 10,ID_DLZOZXEK,18:36.8,1,2,1
ID_JRC2,1,,ID_SB9I3A6W,32:53.5,1,2,20
ID_56O8,1,count 10,ID_TA4DU9C1,19:06.8,1,2,20
ID_8B8I,1,,ID_HEVCM22Q,20:13.8,1,2,9
ID_JRC2,1,,ID_HEVCM22Q,52:51.0,1,2,9
ID_KU2G,1,,ID_HEVCM22Q,15:31.3,1,2,9
ID_8B8I,1,,ID_2B9JX4T3,05:22.3,1,2,1
ID_JRC2,1,count 3,ID_2B9JX4T3,23:08.8,1,2,4
ID_UU4Y,1,count 6,ID_2B9JX4T3,55:42.5,1,2,1
ID_56O8,1,count 8,ID_2B9JX4T3,48:44.3,1,2,6
ID_Y4Y2,1,,ID_MF1ATHZG,42:44.0,1,2,12
ID_F7QD,1,,ID_8Z2L91OG,41:02.6,1,2,9
ID_FN7K,1,,ID_8Z2L91OG,42:07.1,1,2,9
ID_8SHD,1,count 10,ID_VYPILJKH,42:06.3,1,2,4
ID_6E1C,1,,ID_PI3UXUPA,01:28.0,1,2,18
ID_I9BN,1,count 6,ID_60VE4EWB,11:34.6,1,2,17
ID_7CF2,1,,ID_8FORC0ZZ,25:51.0,1,2,24
ID_F7QD,1,,ID_8FORC0ZZ,26:28.7,1,2,24
ID_KU2G,1,,ID_8FORC0ZZ,25:17.7,1,2,24
ID_WPP3,1,,ID_7GUHD10Q,58:28.9,1,2,15
ID_1ZWS,1,,ID_537IXI0C,40:07.4,1,2,15
ID_7YDI,1,,ID_537IXI0C,40:07.3,1,2,15
ID_JX23,1,,ID_UWDQ8OUV,10:28.8,1,2,1
ID_GAV9,1,,ID_GOO18DTH,37:41.9,1,2,29
ID_GAV9,1,,ID_577E83AB,13:16.6,1,2,27
ID_WOVD,1,count 10,ID_9ARZBPP4,55:39.5,1,2,26
ID_7CF2,1,,ID_WK1YAOK4,00:51.6,1,2,26
ID_GAV9,1,,ID_IYCPJMUC,38:22.7,1,2,25
ID_GAV9,1,,ID_HVN8KQ71,53:30.3,1,2,20
ID_GAV9,1,,ID_WTJM3N71,19:49.6,1,2,22
ID_VGMZ,1,,ID_N4PKBRMC,31:14.4,1,2,9
ID_Y4Y2,1,,ID_0H6E79ET,50:01.1,1,2,12
ID_GAV9,1,,ID_V4VOWERD,15:36.8,1,2,22
ID_GAV9,1,,ID_AMDFWTGI,57:53.6,1,2,21
ID_G5IQ,1,,ID_MXDUXJ5H,48:07.9,1,2,26
ID_GAV9,1,,ID_RE6DS5NN,53:58.2,1,2,23
ID_GAV9,1,,ID_NX28OKUO,34:05.0,1,2,27
ID_GAV9,1,,ID_MKU61AEZ,23:25.0,1,2,21
ID_GAV9,1,,ID_JHT4JA3M,30:54.7,1,2,24
ID_GAV9,1,count 10,ID_796B74WW,27:40.8,1,2,22
ID_GAV9,1,,ID_AGQGXJ08,49:13.0,1,2,26
ID_GAV9,1,,ID_T7W2OC30,46:49.5,1,2,22
ID_FN7K,1,,ID_VE646SGZ,26:42.4,1,2,9
ID_F7QD,1,,ID_VE646SGZ,26:42.4,1,2,9
ID_PB3Q,1,,ID_WWL6Y4FZ,09:56.5,1,2,28
ID_GAV9,1,,ID_8DPM34SD,47:26.2,1,2,19
ID_GAV9,1,,ID_KDWJ2C1T,15:50.9,1,2,26
ID_GAV9,1,,ID_DQ8OXPNQ,39:53.4,1,2,27
ID_GAV9,1,,ID_5X4EZRXR,53:21.3,1,2,23
ID_GAV9,1,,ID_CBT4EAQW,19:10.1,1,2,24
ID_F7QD,1,,ID_OO7KW6S3,21:52.4,1,2,25
ID_GAV9,1,,ID_CWYD769V,26:52.5,1,2,19
ID_GAV9,1,,ID_NM63FP7F,25:54.0,1,2,25
ID_GAV9,1,,ID_3I6KOG8G,25:47.1,1,2,24
ID_I9BN,1,count 8,ID_VM7NGIM7,30:55.7,1,2,7
ID_I9BN,1,count 10,ID_IA0UFSXC,00:07.2,1,2,8
ID_8B8I,1,,ID_HMFADGWA,31:34.0,1,2,19
ID_1DWD,1,,ID_HMFADGWA,57:23.6,1,2,19
ID_JRC2,1,,ID_HMFADGWA,28:11.3,1,2,19
ID_8B8I,1,,ID_N356M8A9,18:43.4,1,2,7
ID_JRC2,1,count 10,ID_L5SBIK3X,36:02.1,1,2,5
ID_GAV9,1,,ID_7395FVUV,16:14.2,1,2,22
ID_IQLI,1,count 10,ID_E4G29GX6,27:14.4,1,2,16
ID_GAV9,1,,ID_XDOK0UKN,26:49.0,1,2,27
ID_GAV9,1,,ID_5CZE1F6N,55:48.1,1,2,19
ID_GAV9,1,count 10,ID_GX2CG69E,16:03.6,1,2,24
ID_GAV9,1,,ID_X4BPCH1N,49:22.1,1,2,27
ID_I9BN,1,count 10,ID_PJ6H2VYE,21:43.6,1,2,12
ID_Y4Y2,1,,ID_L4RGYEHE,31:07.3,1,2,12
ID_Y4Y2,1,,ID_4AXELHQO,59:08.3,1,2,12
ID_F7QD,1,,ID_1HDKC0NL,41:29.2,1,2,9
ID_FN7K,1,,ID_1HDKC0NL,41:29.2,1,2,9
ID_GAV9,1,,ID_U201XKVA,55:40.7,1,2,19
ID_KU2G,1,,ID_UH5X2ZSB,06:14.8,1,2,19
ID_JRC2,1,,ID_UH5X2ZSB,04:49.3,1,2,19
ID_56O8,1,count 10,ID_UH5X2ZSB,08:38.2,1,2,19
ID_7YDI,1,,ID_2EZ17IJL,44:22.3,1,2,15
ID_1ZWS,1,,ID_2EZ17IJL,44:22.3,1,2,15
ID_7YDI,1,,ID_DHNMHYM5,10:00.6,1,2,15
ID_1ZWS,1,count 10,ID_DHNMHYM5,09:21.5,1,2,15
ID_GAV9,1,count 10,ID_LKNKDO9N,05:45.9,1,2,24
ID_FN7K,1,,ID_KPAOVBFH,31:14.7,1,2,9
ID_F7QD,1,,ID_KPAOVBFH,31:14.7,1,2,9
ID_GAV9,1,,ID_GG1B4T79,13:04.8,1,2,22
ID_FN7K,1,,ID_96CL4ETE,56:30.3,1,2,9
ID_F7QD,1,,ID_96CL4ETE,56:30.3,1,2,9
ID_WPP3,1,,ID_P1A9I3A4,56:04.2,1,2,19
ID_GAV9,1,,ID_SLMFQQTT,22:35.3,1,2,27
ID_F7QD,1,,ID_SLMFQQTT,25:51.4,1,2,27
ID_GAV9,1,,ID_QZYZ1LS6,13:40.0,1,2,19
ID_GAV9,1,,ID_F0CYXWKA,44:34.7,1,2,19
ID_GAV9,1,,ID_9PHPDYS3,48:41.9,1,2,20
ID_GAV9,1,,ID_ZIJSUBEU,20:23.9,1,2,23
ID_GAV9,1,,ID_OP6EDR70,00:11.4,1,2,26
ID_WOVD,1,count 10,ID_MBR5EQK0,02:20.3,1,2,25
ID_GAV9,1,,ID_ZG0A71OZ,31:25.3,1,2,19
ID_GAV9,1,,ID_7HVE1YV7,46:31.1,1,2,29
ID_Y4Y2,1,,ID_B72A7MG7,00:10.9,1,2,12
ID_G5IQ,1,,ID_LGCU45O8,05:41.0,1,2,28
ID_GAV9,1,,ID_O9JRPFWN,01:14.6,1,2,22
ID_GAV9,1,,ID_SUTUBN41,06:11.0,1,2,27
ID_F7QD,1,,ID_4D5S8DWL,23:00.9,1,2,25
ID_GAV9,1,,ID_4D5S8DWL,11:12.7,1,2,25
ID_YDM3,1,,ID_9FQPBR5U,18:55.2,1,2,1
ID_GAV9,1,count 10,ID_67P1LV4V,03:37.9,1,2,22
ID_GAV9,1,,ID_LB200WUI,55:15.6,1,2,29
ID_IQLI,1,,ID_P551P2GR,42:31.4,1,2,18
ID_GAV9,1,,ID_8QY3IV8H,33:33.3,1,2,31
ID_GAV9,1,,ID_CHPPAIQV,38:17.8,1,2,24
ID_GAV9,1,,ID_EL3PZK3L,53:51.4,1,2,22
ID_GAV9,1,count 10,ID_JA38PM0C,53:51.8,1,2,18
ID_F7QD,1,,ID_DRHU8N5N,27:52.8,1,2,13
ID_GAV9,1,,ID_3JX1ZPZ3,22:18.9,1,2,19
ID_GAV9,1,,ID_IL7UIRLU,40:54.3,1,2,28
ID_GAV9,1,,ID_3F8RZ227,20:45.9,1,2,21
ID_Y4Y2,1,,ID_B6ZGQ03X,00:54.8,1,2,12
ID_JRC2,1,,ID_E7KQITA2,59:14.6,1,2,23
ID_UILN,1,,ID_SKHK4F4Q,02:42.6,1,2,21
ID_JRC2,1,,ID_QTRY5FZE,36:22.6,1,2,7
ID_UILN,1,,ID_27LJER50,28:23.2,1,2,20
ID_540G,1,,ID_VF9G3ML6,46:56.5,1,2,12
ID_UILN,1,,ID_VF9G3ML6,47:44.5,1,2,12
ID_V0FX,1,,ID_VF9G3ML6,49:19.7,1,2,12
ID_VGMZ,1,,ID_VF9G3ML6,50:02.7,1,2,12
ID_M3G0,1,,ID_VF9G3ML6,50:56.6,1,2,12
ID_KU2G,1,,ID_VF9G3ML6,41:38.5,1,2,8
ID_F7QD,1,count 10,ID_VF9G3ML6,02:04.3,1,2,11
ID_I9BN,1,,ID_R1LPFDQD,43:09.5,1,2,20
ID_JRC2,1,,ID_7SFUSKYN,03:32.2,1,2,30
ID_20XL,1,,ID_7SFUSKYN,05:37.7,1,2,30
ID_UB7R,1,,ID_6FWB89V7,08:25.2,1,2,5
ID_2MIC,1,,ID_6FWB89V7,08:25.2,1,2,5
ID_V0FX,1,,ID_6FWB89V7,22:55.1,1,2,18
ID_WOVD,1,count 10,ID_6FWB89V7,08:03.1,1,2,8
ID_JRC2,1,,ID_3HMPQKTZ,33:57.3,1,2,27
ID_UB7R,1,count 10,ID_3HMPQKTZ,59:13.8,1,2,27
ID_2MIC,1,,ID_3HMPQKTZ,59:13.8,1,2,27
ID_I9BN,1,,ID_5LJ8AONI,29:39.5,1,2,4
ID_GAV9,1,,ID_D8C58CQF,41:22.3,1,2,26
ID_Y4Y2,1,,ID_3PP5LGWD,02:36.9,1,2,12
ID_8B8I,1,,ID_KBPSXTAZ,57:54.7,1,2,21
ID_56O8,1,count 10,ID_KBPSXTAZ,40:12.2,1,2,10
ID_20XL,1,,ID_KBPSXTAZ,43:34.5,1,2,21
ID_I9BN,1,count 10,ID_CRBLI4NA,22:35.3,1,2,23
ID_KU2G,1,,ID_CRBLI4NA,20:05.9,1,2,22
ID_NKJR,1,,ID_RI3YI4QN,21:52.1,1,2,28
ID_F7QD,1,,ID_RI3YI4QN,52:18.1,1,2,28
ID_IVH9,1,,ID_RI3YI4QN,21:52.1,1,2,28
ID_7CF2,1,,ID_RI3YI4QN,30:47.3,1,2,27
ID_20XL,1,,ID_QCIJRRIZ,00:59.1,1,2,8
ID_56O8,1,,ID_T0S71T4A,11:14.5,1,2,8
ID_JRC2,1,count 6,ID_H2073VFT,13:11.7,1,2,26
ID_8B8I,1,,ID_RTEYTAE6,49:01.9,1,2,7
ID_F7QD,1,,ID_ZNVLL362,26:25.5,1,2,13
ID_8B8I,1,,ID_JVS2XYYG,44:50.8,1,2,21
ID_JRC2,1,,ID_0VWJPQYD,41:52.8,1,2,16
ID_8B8I,1,,ID_T54LH57G,57:43.7,1,2,11
ID_1CTF,1,,ID_T54LH57G,05:17.6,1,2,10
ID_9BU8,1,,ID_UKP2HERS,11:01.5,1,2,12
ID_540G,1,,ID_IZ9WXCSQ,43:28.1,1,2,9
ID_WPP3,1,,ID_9M0UUWCO,27:08.3,1,2,17
ID_WPP3,1,,ID_EIP0GWFT,11:45.6,1,2,15
ID_F7QD,1,,ID_KQBTVHOC,20:37.4,1,2,30
ID_1ZWS,1,,ID_U3ICTHT2,45:46.4,1,2,15
ID_7YDI,1,,ID_U3ICTHT2,45:46.4,1,2,15
ID_528W,1,count 10,ID_V9N4S8WS,38:38.1,1,2,1
ID_GAV9,1,,ID_MCL1XO7Y,14:11.0,1,2,22
ID_F7QD,1,,ID_MCL1XO7Y,15:42.2,1,2,22
ID_1CTF,1,count 8,ID_G1XA1U81,45:36.9,1,2,9
ID_F7QD,1,,ID_V82IG4IB,58:00.9,1,2,24
ID_GAV9,1,,ID_V82IG4IB,59:35.9,1,2,24
ID_I9BN,1,,ID_V82IG4IB,55:20.7,1,2,30
ID_PH4T,1,,ID_IBVCDUL3,22:55.0,1,2,15
ID_F7QD,1,,ID_J14HFSL4,36:24.6,1,2,28
ID_1ZWS,1,,ID_SXG1CYOM,49:55.1,1,2,15
ID_7YDI,1,,ID_SXG1CYOM,49:55.1,1,2,15
ID_WOVD,1,count 10,ID_GOXMEIM2,22:31.4,1,2,26
ID_20XL,1,,ID_GOXMEIM2,26:42.7,1,2,26
ID_F7QD,1,,ID_GOXMEIM2,55:23.3,1,2,28
ID_F7QD,1,,ID_YSF8QETW,23:10.9,1,2,26
ID_F7QD,1,,ID_E4RNHHKP,20:50.5,1,2,23
ID_F7QD,1,,ID_GYG8TLCG,07:02.1,1,2,25
ID_20XL,1,,ID_GYG8TLCG,44:41.4,1,2,24
ID_GAV9,1,,ID_GYG8TLCG,37:42.0,1,2,24
ID_F7QD,1,,ID_H74Y120P,23:48.0,1,2,23
ID_PB3Q,1,,ID_5YFH83KJ,55:43.6,1,2,15
ID_GAV9,1,,ID_5AS1L1EJ,07:02.3,1,2,28
ID_GAV9,1,,ID_MNU3L8IE,10:42.4,1,2,30
ID_F7QD,1,,ID_A357CO19,03:44.2,1,2,25
ID_GAV9,1,,ID_EWKCQC4A,17:28.6,1,2,30
ID_PDKH,1,,ID_U7FKHHW1,10:17.4,1,2,21
ID_F7QD,1,,ID_GPSNPELY,32:35.2,1,2,1
ID_D6NX,1,,ID_BCBJP8YE,02:02.7,1,2,17
ID_WOVD,1,,ID_CKVAYCH4,31:43.5,1,2,25
ID_F7QD,1,,ID_UBE16QBZ,54:12.0,1,2,9
ID_FN7K,1,,ID_UBE16QBZ,54:12.0,1,2,9
ID_FZ48,1,,ID_8AIIUZML,36:01.9,1,2,31
ID_GAV9,1,,ID_NWC30Q17,50:32.6,1,2,25
ID_GAV9,1,,ID_E48AZJ4V,30:49.4,1,2,21
ID_F7QD,1,count 10,ID_I0EO3WKR,24:53.5,1,2,15
ID_PDKH,1,,ID_I0EO3WKR,12:53.8,1,2,23
ID_GAV9,1,,ID_I0EO3WKR,13:26.4,1,2,23
ID_F7QD,1,,ID_YRGJPYXA,48:40.7,1,2,18
ID_20XL,1,,ID_95ZUB4LO,18:45.1,1,2,30
ID_JRC2,1,count 8,ID_95ZUB4LO,52:57.6,1,2,24
ID_53GM,1,,ID_N5CHWFJD,32:27.9,1,2,4
ID_F7QD,1,,ID_N5CHWFJD,27:46.4,1,2,4
ID_1ZWS,1,,ID_AT1OM0EU,50:17.7,1,2,15
ID_7YDI,1,,ID_AT1OM0EU,50:17.7,1,2,15
ID_1ZWS,1,,ID_523EE6LG,18:35.4,1,2,15
ID_7YDI,1,,ID_523EE6LG,18:35.4,1,2,15
ID_1ZWS,1,,ID_16HE70QA,34:09.9,1,2,15
ID_7YDI,1,,ID_16HE70QA,34:09.9,1,2,15
ID_7CF2,1,,ID_RY45PMD0,24:37.9,1,2,25
ID_JRC2,1,,ID_EAPGNSEU,32:18.9,1,2,23
ID_PNHR,1,,ID_Q3FPATRN,02:20.8,1,2,25
ID_I9BN,1,count 8,ID_YDZJY7C7,43:32.2,1,2,27
ID_8B8I,1,count 10,ID_YDZJY7C7,27:19.6,1,2,22
ID_I9BN,1,count 10,ID_8IBLIAKF,59:04.0,1,2,8
ID_GAV9,1,,ID_ACBR29DZ,44:12.0,1,2,22
ID_JRC2,1,,ID_6FINT15G,00:43.9,1,2,19
ID_I9BN,1,,ID_4FD1VBDO,07:23.6,1,2,22
ID_6E1C,1,,ID_9D38I437,07:50.1,1,2,12
ID_6E1C,1,,ID_4840Y22T,48:17.9,1,2,29
ID_JRC2,1,count 10,ID_BGIVS4ZP,02:05.9,1,2,5
ID_GAV9,1,,ID_PUIXCHH1,42:46.1,1,2,21
ID_GAV9,1,,ID_VOZZV0EA,21:40.9,1,2,29
ID_JRC2,1,count 6,ID_FHAGL1SQ,55:13.1,1,2,21
ID_F7QD,1,,ID_SK3XYJKK,40:02.6,1,2,28
ID_GAV9,1,,ID_KF0UE4K4,50:58.6,1,2,19
ID_1ZWS,1,,ID_PCUKW6YQ,52:58.1,1,2,15
ID_7YDI,1,,ID_PCUKW6YQ,53:32.6,1,2,15
ID_GAV9,1,,ID_XUUMKG0S,38:49.7,1,2,25
ID_1ZWS,1,,ID_Z9G4ZIF9,55:15.1,1,2,15
ID_7YDI,1,,ID_Z9G4ZIF9,55:15.1,1,2,15
ID_6E1C,1,count 10,ID_EM3BYZ7S,45:11.2,1,2,2
ID_1ZWS,1,,ID_P7K6NTCC,55:12.9,1,2,15
ID_7YDI,1,,ID_P7K6NTCC,55:12.9,1,2,15
ID_F7QD,1,,ID_VTFM2J4U,45:15.7,1,2,9
ID_FN7K,1,,ID_VTFM2J4U,45:15.7,1,2,9
ID_GAV9,1,,ID_VTFM2J4U,52:28.6,1,2,25
ID_GAV9,1,,ID_SN356X7C,53:34.5,1,2,23
ID_1CTF,1,count 10,ID_9KNG6LAI,00:56.3,1,2,3
ID_1ZWS,1,count 10,ID_HTG0WOCY,52:45.3,1,2,15
ID_56O8,1,,ID_HTG0WOCY,42:06.9,1,2,15
ID_7YDI,1,,ID_HTG0WOCY,52:45.3,1,2,15
ID_F7QD,1,,ID_XV9KVCSI,00:14.9,1,2,29
ID_1ZWS,1,,ID_L2Z2XUE5,11:03.1,1,2,15
ID_7YDI,1,,ID_L2Z2XUE5,11:03.1,1,2,15
ID_GAV9,1,,ID_RYNFZFMW,47:03.1,1,2,19
ID_GAV9,1,,ID_Z33E8XHV,33:45.9,1,2,24
ID_Y4Y2,1,,ID_4TJ02F48,54:48.0,1,2,1
ID_1ZWS,1,,ID_4TJ02F48,53:09.8,1,2,1
ID_N5MO,1,,ID_4TJ02F48,50:43.3,1,2,1
ID_I9BN,1,,ID_0MWV3QC1,02:22.2,1,2,15
ID_7CF2,1,,ID_BR5LFY8N,30:49.1,1,2,27
ID_WWVF,1,,ID_96MKZ2H8,17:30.0,1,2,5
ID_GAV9,1,,ID_K8SOW4XG,17:48.6,1,2,30
ID_540G,1,,ID_UO45PPIK,26:43.6,1,2,6
ID_8B8I,1,,ID_O6DSI0RC,10:44.6,1,2,4
ID_N5MO,1,,ID_EK0NFFUI,57:48.1,1,2,14
ID_JRC2,1,,ID_HO0UPJ2L,24:07.4,1,2,27
ID_JRC2,1,count 10,ID_KAXAJA8Z,34:10.1,1,2,21
ID_20XL,1,count 9,ID_ZG1170EM,37:27.3,1,2,4
ID_1ZWS,1,,ID_VFFRN6BY,41:11.6,1,2,15
ID_7YDI,1,,ID_VFFRN6BY,41:11.6,1,2,15
ID_JRC2,1,,ID_F4UXY1ZB,16:39.4,1,2,10
ID_8B8I,1,,ID_F4UXY1ZB,35:09.2,1,2,10
ID_F7QD,1,,ID_F4UXY1ZB,32:58.3,1,2,10
ID_3AG0,1,,ID_SOTF9PU7,11:35.4,1,2,26
ID_GAV9,1,,ID_HKSTBS40,36:30.3,1,2,26
ID_56O8,1,,ID_YVGPS54D,25:26.1,1,2,18
ID_1ZWS,1,,ID_Q8JW440D,56:05.8,1,2,15
ID_7YDI,1,,ID_Q8JW440D,56:05.7,1,2,15
ID_20XL,1,count 10,ID_JI84JH30,21:10.8,1,2,23
ID_20XL,1,,ID_P5AUPE7P,08:01.5,1,2,12
ID_G5IQ,1,,ID_G83VCJ8P,53:18.5,1,2,27
ID_1ZWS,1,,ID_AH0YMJ2K,38:37.4,1,2,15
ID_7YDI,1,,ID_AH0YMJ2K,38:54.6,1,2,15
ID_I9BN,1,count 4,ID_IWW2XHSE,53:51.3,1,2,10
ID_KU2G,1,count 9,ID_IWW2XHSE,13:59.7,1,2,9
ID_I9BN,1,,ID_EYR8EB9A,27:42.4,1,2,12
ID_I9BN,1,,ID_B8OJS09O,32:49.9,1,2,9
ID_56O8,1,count 6,ID_09OUOKON,11:11.5,1,2,18
ID_I9BN,1,,ID_D2C3M12N,59:01.4,1,2,26
ID_I9BN,1,,ID_12FO8SCI,22:52.3,1,2,7
ID_56O8,1,count 10,ID_JEG8604D,38:11.7,1,2,21
ID_8B8I,1,,ID_29Y1AWX7,09:24.9,1,2,7
ID_20XL,1,,ID_TRKNIRH1,53:17.9,1,2,3
ID_8B8I,1,count 10,ID_3GP6Z51O,29:14.2,1,2,7
ID_I9BN,1,,ID_B8ZEW07X,50:23.2,1,2,13
ID_20XL,1,,ID_B8ZEW07X,05:25.7,1,2,17
ID_JRC2,1,,ID_GPF4R1WE,47:58.4,1,2,27
ID_GAV9,1,,ID_DDDKJ6J5,59:07.1,1,2,30
ID_56O8,1,,ID_Q2K32H2A,54:54.2,1,2,23
ID_1ZWS,1,,ID_4HEOPJ31,57:00.9,1,2,15
ID_7YDI,1,,ID_4HEOPJ31,57:00.9,1,2,15
ID_GAV9,1,,ID_1650GF4N,31:50.0,1,2,24
ID_GAV9,1,,ID_UEJ9II9D,57:05.2,1,2,27
ID_KU2G,1,count 10,ID_4U8FC40R,07:31.1,1,2,18
ID_20XL,1,count 10,ID_4U8FC40R,53:26.9,1,2,27
ID_I9BN,1,,ID_GQ2I7AMG,43:05.1,1,2,20
ID_GAV9,1,,ID_0CXW2MBN,26:48.3,1,2,29
ID_I9BN,1,,ID_ME5GMWTN,14:20.0,1,2,7
ID_56O8,1,,ID_QDLZ1X3W,11:47.3,1,2,6
ID_FN7K,1,,ID_I2SIBXXL,29:16.7,1,2,9
ID_F7QD,1,,ID_I2SIBXXL,29:16.8,1,2,9
ID_8B8I,1,,ID_EXKHR6UZ,05:55.0,1,2,5
ID_2MIC,1,,ID_EXKHR6UZ,24:32.6,1,2,7
ID_0D02,1,,ID_EXKHR6UZ,24:32.6,1,2,7
ID_UB7R,1,,ID_EXKHR6UZ,24:32.6,1,2,7
ID_KU2G,1,,ID_EXKHR6UZ,22:19.6,1,2,7
ID_56O8,1,,ID_ODR8PYRA,15:44.7,1,2,19
ID_JRC2,1,,ID_ODR8PYRA,20:19.2,1,2,19
ID_GAV9,1,,ID_PNZ9T1TJ,52:38.7,1,2,19
ID_GAV9,1,,ID_VIZUEORV,09:36.2,1,2,28
ID_FN7K,1,,ID_1X5LO2R3,47:51.2,1,2,9
ID_F7QD,1,,ID_1X5LO2R3,39:20.0,1,2,9
ID_2MIC,1,,ID_DQUK7CEK,33:25.2,1,2,17
ID_UB7R,1,,ID_DQUK7CEK,33:25.2,1,2,17
ID_FN7K,1,,ID_R8ADRDXB,48:42.9,1,2,9
ID_F7QD,1,,ID_R8ADRDXB,48:42.9,1,2,9
ID_GAV9,1,,ID_WORHNFC1,56:27.1,1,2,25
ID_GAV9,1,,ID_KYF9P35V,32:18.0,1,2,31
ID_F7QD,1,,ID_TEFHWYX3,43:33.1,1,2,30
ID_6E1C,1,,ID_V5J093Y9,06:18.1,1,2,25
ID_GAV9,1,count 10,ID_AKMSODUY,25:10.4,1,2,19
ID_GAV9,1,,ID_GA3KC0Y3,06:31.9,1,2,29
ID_GAV9,1,,ID_GYXBSL1P,16:10.6,1,2,28
ID_56O8,1,count 8,ID_38PGFSO7,34:06.1,1,2,4
ID_GAV9,1,count 10,ID_1IBT7J6W,51:20.8,1,2,19
ID_GAV9,1,,ID_03CFOV9J,16:43.6,1,2,25
ID_GAV9,1,,ID_TQQAR9UE,37:04.1,1,2,21
ID_20XL,1,,ID_JFS5CCRC,37:37.4,1,2,14
ID_KU2G,1,,ID_JFS5CCRC,34:41.8,1,2,7
ID_KU2G,1,,ID_GJKX2FR6,43:56.7,1,2,29
ID_KU2G,1,,ID_M9IQQ3M5,16:32.9,1,2,28
ID_1ZWS,1,,ID_XZXW2G0P,11:41.1,1,2,15
ID_7YDI,1,,ID_XZXW2G0P,11:41.1,1,2,15
ID_PDKH,1,,ID_DIPWJD6Y,39:59.9,1,2,4
ID_I9BN,1,,ID_119BXRI6,44:07.0,1,2,8
ID_I9BN,1,,ID_FXUJLRPJ,17:58.7,1,2,12
ID_KU2G,1,,ID_DX6WNX8K,20:46.4,1,2,24
ID_JRC2,1,count 6,ID_DX6WNX8K,38:08.8,1,2,18
ID_7YDI,1,,ID_J2GT2TGO,55:25.8,1,2,15
ID_1ZWS,1,,ID_J2GT2TGO,55:25.8,1,2,15
ID_PB3Q,1,,ID_A4LXOF4M,36:37.9,1,2,27
ID_56O8,1,,ID_16WUK9OC,39:07.8,1,2,19
ID_JRC2,1,,ID_A6I5B0L3,40:45.9,1,2,1
ID_GAV9,1,,ID_2W5UTD1W,46:52.8,1,2,19
ID_20XL,1,,ID_TR8MT852,16:47.3,1,2,22
ID_G5IQ,1,,ID_V8QUT0HA,42:40.6,1,2,4
ID_I9BN,1,,ID_4A9ASSJ8,07:00.0,1,2,26
ID_FN7K,1,,ID_BRBEX11J,53:32.6,1,2,9
